총괄표제부_PK,대장구분코드,시군구코드,법정동코드,번,지,건물명,대지위치,도로명대지위치,주용도코드,기타용도,세대수(세대),가구수(가구),주건축물수,부속건축물수,호수(호),총주차수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,연면적(㎡),대지면적(㎡),건축면적(㎡),용적률산정연면적(㎡),건폐율(%),용적률(%),사용승인일,생성일자
10251452,1,11710,10400,0094,0007,,서울특별시 송파구 송파동 94-7번지,서울특별시 송파구 가락로21길 4 (송파동),06000,문화및집회시설,0,2,3,0,0,0,117104169009,10401,0,00004,00000,743.06,0,0,0,0,0,,20220813
10251100526002,2,11710,10400,0094,0012,그린하우스,서울특별시 송파구 송파동 94-12번지,서울특별시 송파구 가락로21길 4-5 (송파동),02000,도시형생활주택(단지형다세대주택),18,0,2,0,0,14,117104169009,10401,0,00004,00005,935.09,453.2,264.38,895.37,58.34,197.57,,20220813
10251409,2,11710,10400,0094,0022,혜성빌라,서울특별시 송파구 송파동 94-22번지,서울특별시 송파구 가락로21길 4-8 (송파동),02000,공동주택(연립주택),19,0,2,0,0,17,117104169009,10401,0,00004,00008,2948.54,1283.1,507.52,2030.08,39.56,158.22,,20220813
10251397,1,11710,10400,0095,0006,,서울특별시 송파구 송파동 95-6번지,서울특별시 송파구 가락로19길 11 (송파동),04000,사무소|창고| 사무실|무기고,0,0,2,2,0,0,117104169008,10401,0,00011,00000,152.51,0,0,0,0,0,,20220813
10251398,1,11710,10400,0097,0040,,서울특별시 송파구 송파동 97-40번지,서울특별시 송파구 송파대로 366-6 (송파동),01000,다가구용단독주택,0,19,3,0,0,0,117102005011,10403,0,00366,00006,1279.35,676.4,235.08,0,34.75,102.95,,20220813
10251399,1,11710,10400,0099,0002,학교법인 서울학원,서울특별시 송파구 송파동 99-2번지,서울특별시 송파구 송파대로38길 8 (송파동),10000,교육연구시설,0,0,10,0,0,117,117104169341,10401,0,00008,00000,39444.93,35930.7,9178.49,36097.08,25.54,100.46,19761209,20250716
10251410,2,11710,10400,0100,0007,,서울특별시 송파구 송파동 100-7번지,서울특별시 송파구 송이로6길 11 (송파동),02000,다세대주택,12,0,2,0,0,0,117104169322,10401,0,00011,00000,487.26,0,0,0,0,0,,20220813
10251441,2,11710,10400,0100,0008,,서울특별시 송파구 송파동 100-8번지,서울특별시 송파구 송이로6길 9 (송파동),02000,다세대주택,12,0,2,0,0,0,117104169322,10401,0,00009,00000,576,0,0,0,0,0,,20220813
10251100505517,2,11710,10400,0104,0002,우암빌리지,서울특별시 송파구 송파동 104-2번지,,02000,도시형생활주택(단지형다세대),20,0,2,0,0,16,,,0,00000,00000,1192.86,596.5,308,1192.86,51.63,199.98,20170922,20220813
10251130,2,11710,10400,0111,0001,,서울특별시 송파구 송파동 111-1번지,서울특별시 송파구 송파대로42길 34-6 (송파동),02000,공동주택,15,0,2,0,0,0,117104169344,10401,0,00034,00006,527.12,0,0,0,0,0,,20220813
10251100560702,2,11710,10400,0117,0008,,서울특별시 송파구 송파동 117-8번지,,02000,도시형생활주택,26,0,2,0,0,17,,,0,00000,00000,1177.45,592.4,355.28,1177.45,59.97,198.76,20211222,20220813
10251100509781,2,11710,10400,0117,0041,송파아트빌라,서울특별시 송파구 송파동 117-41번지,,02000,도시형생활주택(단지형다세대주택),20,0,2,0,0,16,,,0,00000,00000,1500.91,554,272.8,1107.63,49.24,199.93,20171122,20220813
10251455,2,11710,10400,0119,0000,한양아파트,서울특별시 송파구 송파동 119번지,서울특별시 송파구 가락로 187 (송파동),02000,공동주택,576,0,6,0,0,18,117103123001,10401,0,00187,00000,75539.8761,0,0,0,0,0,,20240718
10251100503761,2,11710,10400,0136,0016,동광팰리스,서울특별시 송파구 송파동 136-16번지,,02000,도시형생활주택(단지형다세대주택),58,0,3,0,0,32,,,0,00000,00000,2581.96,952.7,525.08,1902.92,55.11,199.74,20170703,20220813
10251443,2,11710,10400,0139,0005,가동|나동,서울특별시 송파구 송파동 139-5번지,서울특별시 송파구 가락로31길 17 (송파동),02000,다세대주택,12,0,2,0,0,0,117104169014,10401,0,00017,00000,651.36,0,0,0,0,0,,20220813
10251100241779,1,11710,10400,0139,0006,성은교회,서울특별시 송파구 송파동 139-6번지,,06000,종교시설(교회|주차장|노유자시설|다가구주택),0,3,3,0,0,27,,,0,00000,00000,3431.93,3148,1439.34,2512.43,45.72,79.81,,20220813
10251444,2,11710,10400,0141,0028,,서울특별시 송파구 송파동 141-28번지,서울특별시 송파구 가락로31길 22 (송파동),02000,연립주택|다세대주택,15,0,2,0,0,0,117104169014,10401,0,00022,00000,1126.31,696.2,306.09,116.37,43.97,10.4,,20220813
10251401,1,11710,10400,0142,0008,,서울특별시 송파구 송파동 142-8번지,서울특별시 송파구 오금로 204 (송파동),04000,업무시설| 제1종 근린생활시설| 제2종 근린생활시설,0,0,2,0,0,20,117103123014,10402,0,00204,00000,2002.56,882,423,1634.76,47.96,185.35,,20220813
10251100480003,2,11710,10400,0143,0001,동광팰리스,서울특별시 송파구 송파동 143-1번지,,02000,도시형생활주택(단지형다세대)|제2종근린생활시설,29,0,2,0,1,15,,,0,00000,00000,1044.35,522.2,302.84,1044.35,57.99,199.99,20160517,20220813
10251271,2,11710,10400,0145,0000,,서울특별시 송파구 송파동 145번지,서울특별시 송파구 백제고분로46길 31-18 (송파동),02000,공동주택,15,0,2,0,0,0,117104169198,10401,0,00031,00018,650.88,0,0,0,0,0,,20220813
10251100475903,2,11710,10400,0149,0005,송파빌라,서울특별시 송파구 송파동 149-5번지,,02000,도시형생활주택(단지형다세대주택),40,0,3,0,0,32,,,0,00000,00000,1833.56,917,544.48,1833.56,59.38,199.95,20160114,20220813
10251100532762,2,11710,10400,0150,0000,뜨라네,서울특별시 송파구 송파동 150번지,서울특별시 송파구 가락로28길 3-16 (송파동),02000,도시형생활주택(다세대주택)| 제1종 근린생활시설,20,0,2,0,1,13,117104169011,10401,0,00003,00016,911.989,456.3,251.566,911.989,55.13,199.87,20200319,20220813
10251100526622,2,11710,10400,0150,0001,더헤리움,서울특별시 송파구 송파동 150-1번지,서울특별시 송파구 가락로28길 5 (송파동),02000,도시형생활주택(단지형다세대주택),29,0,4,0,3,26,117104169011,10401,0,00005,00000,2225.11,888.2,488.29,1747.01,54.98,196.69,20190416,20220813
10251100532262,2,11710,10400,0150,0005,The테라,서울특별시 송파구 송파동 150-5번지,서울특별시 송파구 가락로28길 7-11 (송파동),02000,공동주택(도시형생활주택(다세대주택)),45,0,3,0,3,37,117104169011,10401,0,00007,00011,2765.79,1000,567.69,1999.65,56.77,199.96,20200214,20220813
10251131,2,11710,10400,0151,0000,2차한양아파트,서울특별시 송파구 송파동 151번지,서울특별시 송파구 가락로 192 (송파동),02000,공동주택,744,0,10,0,0,0,117103123001,10401,0,00192,00000,87965.857,0,0,0,0,0,,20220813
10251456,2,11710,10400,0161,0000,,서울특별시 송파구 송파동 161번지,서울특별시 송파구 오금로32길 10 (송파동),02000,공동주택,378,0,6,2,0,0,117104169391,10401,0,00010,00000,57862.195,0,0,0,0,0,,20220813
10251446,2,11710,10400,0162,0000,송파삼성래미안아파트,서울특별시 송파구 송파동 162번지,서울특별시 송파구 오금로32길 14 (송파동),02000,아파트| 생활편익시설,845,0,13,5,0,1382,117104169391,10401,0,00014,00000,158011.6,37133.7,7833,107933.68,21.09,290.66,,20221216
10251457,2,11710,10400,0163,0008,,서울특별시 송파구 송파동 163-8번지,서울특별시 송파구 송이로 23-1 (송파동),02000,공동주택,13,0,2,0,0,0,117103123011,10401,0,00023,00001,658.69,0,0,0,0,0,,20220813
10251100,2,11710,10400,0163,0014,,서울특별시 송파구 송파동 163-14번지,서울특별시 송파구 오금로32길 42 (송파동),02000,공동주택,243,0,3,4,0,0,117104169391,10401,0,00042,00000,29879.23,6575.4,1749.64,0,26.61,352.36,,20220813
10251179,2,11710,10400,0164,0000,송파KCC아파트,서울특별시 송파구 송파동 164번지,서울특별시 송파구 송이로 27-1 (송파동),02000,공동주택|아파트,106,0,1,3,0,111,117103123011,10401,0,00027,00001,15563.71,3867.7,936.76,10365.07,24.22,267.99,20030909,20220813
10251458,2,11710,10400,0166,0000,가락삼익맨숀,서울특별시 송파구 송파동 166번지,서울특별시 송파구 오금로 252 (송파동),02000,공동주택,936,0,14,3,0,0,117103123014,10402,0,00252,00000,124524.318,0,0,0,0,0,,20231228
10251100229694,1,11710,10400,0168,0000,가락중학교,서울특별시 송파구 송파동 168번지,서울특별시 송파구 송이로 45 (송파동),10000,교육연구시설,0,0,3,6,0,6,117103123011,10401,0,00045,00000,12213.05,19673.2,3826.51,11762.42,19.45,59.79,,20220813
10251132,2,11710,10400,0171,0000,잠실더샵루벤,서울특별시 송파구 송파동 171번지,서울특별시 송파구 송이로12길 11 (송파동),02000,공동주택(아파트),327,0,3,4,0,398,117104169299,10401,0,00011,00000,58929.4616,10286.1,4170.73,44069.1216,40.55,428.43,,20250513
10251403,1,11710,10400,0172,0000,서울가락고등학교,서울특별시 송파구 송파동 172번지,서울특별시 송파구 송이로 42 (송파동),10000,교육연구시설,0,0,4,4,0,28,117103123011,10401,0,00042,00000,13894.8,16503.9,4501.49,13431.66,27.28,81.38,,20220813
10251155,1,11710,10400,0173,0015,,서울특별시 송파구 송파동 173-15번지,서울특별시 송파구 송이로10길 9 (송파동),06000,문화및집회시설,0,4,2,1,0,0,117104169298,10401,0,00009,00000,1232.12,650.3,386.08,1042.33,59.37,160.28,,20220813
10251447,2,11710,10400,0177,0003,가동|나동,서울특별시 송파구 송파동 177-3번지,서울특별시 송파구 송파대로36길 31-6 (송파동),02000,다세대주택,12,0,2,0,0,0,117104169339,10401,0,00031,00006,659.52,0,0,0,0,0,,20220813
10251448,2,11710,10400,0177,0009,가동|나동,서울특별시 송파구 송파동 177-9번지,서울특별시 송파구 송파대로36길 31-20 (송파동),02000,다세대주택,15,0,2,0,0,0,117104169339,10401,0,00031,00020,649.38,0,0,0,0,0,,20220813
10251129,1,11710,10400,0181,0000,,서울특별시 송파구 송파동 181번지,서울특별시 송파구 송파대로36길 34 (송파동),06000,성당(종교시설)| 사제관,0,0,2,0,0,39,117104169339,10401,0,00034,00000,6184.29,3285.5,1149.14,0,34.98,89.04,,20220813
10251449,2,11710,10400,0182,0002,,서울특별시 송파구 송파동 182-2번지,서울특별시 송파구 송파대로34가길 30 (송파동),02000,다세대주택(19세대),19,0,2,0,0,0,117104169336,10401,0,00030,00000,1310.17,511.4,294.43,0,57.57,207.1,,20220813
10251100243499,2,11710,10400,0243,0000,래미안 송파 파인탑,서울특별시 송파구 송파동 243번지,,02000,아파트,794,0,10,4,57,978,,,0,00000,00000,117966.39,28497.5,5759.21,72309.63,20.21,253.74,,20220813
1000000000000004454987,2,11710,10400,0245,0000,송파 파밀리에 더 퍼스트,서울특별시 송파구 송파동 245번지,,02000,아파트,102,0,3,13,0,105,,,,00000,00000,15072.23,4253.4,1866.8723,8604.0187,43.89,202.28,20231219,20250919
10251100459197,2,11710,10500,0021,0007,미주하이츠,서울특별시 송파구 석촌동 21-7번지,,02000,단지형다세대주택,16,0,2,0,0,16,,,0,00000,00000,1236.7,619.4,371.28,1236.7,59.94,199.66,20131219,20220813
10251467,1,11710,10500,0036,0000,,서울특별시 송파구 석촌동 36번지,,01000,단독주택,0,4,4,0,0,0,,,0,00000,00000,171.24,0,0,0,0,0,,20220813
10251468,1,11710,10500,0037,0000,,서울특별시 송파구 석촌동 37번지,,01000,단독주택,0,11,14,3,0,0,,,0,00000,00000,583.33,0,0,0,0,0,,20220813
10251270,2,11710,10500,0058,0009,,서울특별시 송파구 석촌동 58-9번지,서울특별시 송파구 백제고분로36가길 7-8 (석촌동),02000,다세대주택,10,0,2,0,0,0,117104169185,10501,0,00007,00008,454.56,0,0,0,0,0,,20220813
1000000000000004460824,2,11710,10500,0173,0001,루컴스 힐 더 테라스,서울특별시 송파구 석촌동 173-1번지,,02000,공동주택(도시형생활주택)|업무시설(오피스텔)|제1|2종근린생활시설,25,0,4,0,0,65,,,,00000,00000,7486.0048,1731.2,864.4229,4737.0899,49.93,273.63,20241018,20241212
10251354,1,11710,10500,0173,0008,,서울특별시 송파구 석촌동 173-8번지,서울특별시 송파구 백제고분로 349 (석촌동),03000,,0,0,2,0,0,0,117103123006,10503,0,00349,00000,1360.56,0,0,0,0,0,,20220813
10251459,1,11710,10500,0174,0013,한솔병원,서울특별시 송파구 석촌동 174-13번지,서울특별시 송파구 송파대로 445 (석촌동),09000,의료시설,0,0,1,0,0,27,117102005011,10504,0,00445,00000,2636.29,918.5,231.66,1560.61,25.22,169.91,,20231116
10251427,1,11710,10500,0183,0001,,서울특별시 송파구 석촌동 183-1번지,서울특별시 송파구 석촌호수로 242 (석촌동),04000,제2종근린생활시설외 1,0,0,2,0,0,0,117103123009,10503,0,00242,00000,386.59,0,0,0,0,0,,20220813
1000000000000000060385,2,11710,10500,0213,0013,리버팰리스,서울특별시 송파구 석촌동 213-13번지,서울특별시 송파구 삼학사로10길 3 (석촌동),02000,도시형생활주택(단지형다세대주택 29세대),29,0,3,0,0,21,117104169217,10501,0,00003,00000,1788.07,765.18,382,1757.27,49.92,229.65,20220818,20220819
10251471,1,11710,10500,0220,0000,,서울특별시 송파구 석촌동 220번지,,13000,운동시설,0,0,3,0,0,0,,,0,00000,00000,431.82,17011.2,431.82,431.82,2.54,2.54,,20220813
10251100472222,2,11710,10500,0221,0007,석촌빌라,서울특별시 송파구 석촌동 221-7번지,,02000,도시형생활주택(단지형다세대주택),33,0,3,0,0,27,,,0,00000,00000,1763.46,886,499.76,1763.46,56.41,199.04,20150904,20220813
10251100517481,2,11710,10500,0223,0001,,서울특별시 송파구 석촌동 223-1번지,서울특별시 송파구 가락로 12 (석촌동),02000,도시형생활주택,49,0,3,3,0,40,117103123001,10502,0,00012,00000,2615.33,962.7,564.98,1924.64,58.69,199.92,20180503,20220813
1000000000000003643254,2,11710,10500,0227,0002,한울맨션,서울특별시 송파구 석촌동 227-2번지,,02000,도시형생활주택,20,0,2,0,0,16,,,,00000,00000,1313.8,582.1,345.78,1163.12,59.4,199.82,20240501,20240502
10251100459066,2,11710,10500,0236,0005,아인스빌,서울특별시 송파구 석촌동 236-5번지,,02000,단지형 다세대주택(16세대),16,0,2,0,0,12,,,0,00000,00000,824.08,413.2,239.04,824.08,57.85,199.44,20131213,20220813
10251100232498,1,11710,10500,0239,0003,대한도시가스 콜센터,서울특별시 송파구 석촌동 239-3번지,서울특별시 송파구 가락로 39 (석촌동),,,0,0,2,0,0,17,117103123001,10502,0,00039,00000,509.52,1359.8,485.58,485.58,35.71,35.71,,20220813
10251461,1,11710,10500,0239,0006,,서울특별시 송파구 석촌동 239-6번지,서울특별시 송파구 가락로 43 (석촌동),03000,근린생활시설| 단독주택,0,1,2,0,0,0,117103123001,10502,0,00043,00000,1260.81,1178.4,459.74,0,39.01,98.68,,20220813
10251462,1,11710,10500,0239,0008,,서울특별시 송파구 석촌동 239-8번지,서울특별시 송파구 가락로 47 (석촌동),04000,근린생활시설,0,0,2,0,0,0,117103123001,10502,0,00047,00000,690.77,1151.5,505.54,0,43.9,50.28,,20220813
10251100479239,1,11710,10500,0240,0001,,서울특별시 송파구 석촌동 240-1번지,,04000,근린생활시설,0,0,2,1,0,0,,,0,00000,00000,494.72,1052.1,397.97,494.72,37.83,47.02,,20220813
10251100540022,2,11710,10500,0252,0005,서도휴빌,서울특별시 송파구 석촌동 252-5번지,서울특별시 송파구 가락로 68 (석촌동),02000,도시형생활주택(단지형다세대),36,0,3,0,0,29,117103123001,10502,0,00068,00000,1979.81,1011.4,521.04,1979.81,51.52,195.75,20201231,20220813
10251472,1,11710,10500,0256,0001,,서울특별시 송파구 석촌동 256-1번지,서울특별시 송파구 가락로11길 5-9 (석촌동),04000,제2종근린생활시설,0,0,2,0,0,0,117104169001,10501,0,00005,00009,161.19,0,0,0,0,0,,20220813
10251175,1,11710,10500,0267,0000,서울석촌초등학교,서울특별시 송파구 석촌동 267번지,서울특별시 송파구 가락로11길 26 (석촌동),10000,교육연구및복지시설,0,0,3,4,0,44,117104169001,10501,0,00026,00000,9775.24,13870.5,2936.11,9775.24,21.16,70.48,,20220813
10251224,1,11710,10500,0272,0005,그때그시절,서울특별시 송파구 석촌동 272-5번지,서울특별시 송파구 가락로 83 (석촌동),04000,제2종근린생활시설,0,0,3,0,0,2,117103123001,10502,0,00083,00000,256.58,866.3,256.58,256.58,29.62,29.62,,20220813
1025195,2,11710,10500,0285,0000,잠실한솔아파트,서울특별시 송파구 석촌동 285번지,서울특별시 송파구 백제고분로 348 (석촌동),02000,공동주택외1,393,0,8,2,0,423,117103123006,10503,0,00348,00000,53293.22,11259,2932.26,37852.19,26.04,336.19,,20220813
10251466,2,11710,10500,0297,0020,송파제일교회,서울특별시 송파구 석촌동 297-20번지,서울특별시 송파구 송파대로37길 10 (석촌동),02000,종교시설(교회),11,0,1,0,0,26,117104169340,10501,0,00010,00000,3338.82,2127.9,992.88,2249.62,46.66,105.72,,20220813
10251342,1,11710,10600,0003,0005,대한예수교장로회승복교회,서울특별시 송파구 삼전동 3-5번지,서울특별시 송파구 삼전로10길 3 (삼전동),06000,문화및집회시설|종교집회장(교회),0,0,2,0,0,16,117104169206,10601,0,00003,00000,1797.72,1012.6,484.96,1471.53,47.89,145.32,20060303,20220813
10251477,1,11710,10600,0022,0006,,서울특별시 송파구 삼전동 22-6번지,서울특별시 송파구 석촌호수로 146 (삼전동),04000,제1종근린생활시설,0,1,2,0,0,0,117103123009,10604,0,00146,00000,639.64,0,0,0,0,0,,20220813
10251479,2,11710,10600,0039,0000,,서울특별시 송파구 삼전동 39번지,서울특별시 송파구 백제고분로22길 37 (삼전동),02000,공동주택,120,0,2,1,0,0,117104169174,10601,0,00037,00000,12947.36,0,0,0,0,0,,20220813
10251480,2,11710,10600,0053,0011,,서울특별시 송파구 삼전동 53-11번지,서울특별시 송파구 삼전로2길 45 (삼전동),02000,공동주택,12,0,2,0,0,0,117104169210,10601,0,00045,00000,562.11,0,0,0,0,0,,20220813
10251137,2,11710,10600,0053,0020,,서울특별시 송파구 삼전동 53-20번지,서울특별시 송파구 백제고분로28길 36-11 (삼전동),02000,공동주택,12,0,2,0,0,0,117104169179,10601,0,00036,00011,608.16,0,0,0,0,0,,20220813
10251100455188,1,11710,10600,0062,0002,송파구의회 및 구민회관,서울특별시 송파구 삼전동 62-2번지,,,,0,0,2,0,0,86,,,0,00000,00000,9884.62,4981,0,6746.68,38.7,135.45,,20220813
10251100226914,1,11710,10600,0063,0000,서울삼전초등학교,서울특별시 송파구 삼전동 63번지,서울특별시 송파구 백제고분로28길 19 (삼전동),10000,교육연구시설,0,0,2,2,0,0,117104169179,10601,0,00019,00000,11805.39,13882.8,3017.85,11553.48,21.74,83.22,,20220813
10251100525522,2,11710,10600,0065,0002,어반하임A동|B동,서울특별시 송파구 삼전동 65-2번지,,02000,도시형생활주택,39,0,2,0,0,20,,,0,00000,00000,1281.76,642.3,348.48,1281.76,54.26,199.56,20190228,20220813
10251474,2,11710,10600,0069,0019,가동|나동,서울특별시 송파구 삼전동 69-19번지,서울특별시 송파구 백제고분로28길 35-39 (삼전동),02000,다세대주택,12,0,2,0,0,0,117104169179,10601,0,00035,00039,580.98,0,0,0,0,0,,20220813
10251475,2,11710,10600,0099,0001,,서울특별시 송파구 삼전동 99-1번지,서울특별시 송파구 백제고분로27길 11-15 (삼전동),02000,다세대주택,19,0,2,0,0,0,117104169178,10601,0,00011,00015,1305.13,542.7,323.85,0,59.67,202.56,,20220813
10251341,1,11710,10600,0131,0004,,서울특별시 송파구 삼전동 131-4번지,서울특별시 송파구 삼학사로 85 (삼전동),20000,자동차관련시설외2,0,0,2,0,0,2,117103123008,10603,0,00085,00000,321.95,402,165.65,321.95,41.21,80.09,20060214,20220813
10251100522216,2,11710,10600,0170,0002,에스에스팰리스,서울특별시 송파구 삼전동 170-2번지,,02000,도시형생활주택(단지형다세대주택),20,0,2,0,0,16,,,0,00000,00000,1317.48,679.3,354.13,1317.48,52.13,193.95,20181109,20220813
10251100190558,1,11710,10600,0171,0011,,서울특별시 송파구 삼전동 171-11번지,서울특별시 송파구 삼학사로1길 30 (삼전동),04000,제1|2종근린생활시설,0,0,2,0,0,2,117104169225,10601,0,00030,00000,232.16,348.4,116.08,232.16,33.32,66.64,,20220813
10251154,1,11710,10600,0172,0000,,서울특별시 송파구 삼전동 172번지,서울특별시 송파구 백제고분로32길 35 (삼전동),11000,교육연구및복지시설,0,0,2,0,0,0,117104169182,10601,0,00035,00000,4851.63,1500,752.94,3534.78,50.2,235.65,,20220813
10251100564322,1,11710,10600,0172,0001,배명중·고등학교,서울특별시 송파구 삼전동 172-1번지,서울특별시 송파구 삼학사로 11 (삼전동),10000,교육연구시설,0,0,15,0,0,120,117103123008,10603,0,00011,00000,24213.93,24796.3,8174.02,23289.55,32.964676,93.923488,,20220813
10251247,1,11710,10700,0007,0000,,서울특별시 송파구 가락동 7번지,서울특별시 송파구 오금로36길 8 (가락동),04000,제2종근린생활시설,0,0,2,0,0,20,117104169394,10701,0,00008,00000,0,1914.3,0,0,0,0,,20220813
10251138,1,11710,10700,0011,0001,,서울특별시 송파구 가락동 11-1번지,서울특별시 송파구 중대로23길 15 (가락동),03000,근린생활시설,0,0,2,0,0,0,117104169468,10701,0,00015,00000,2471.79,0,0,0,0,0,,20220813
10251100493854,2,11710,10700,0012,0000,이든하우스,서울특별시 송파구 가락동 12번지,,,도시형생활주택(단지형다세대),29,0,2,0,0,0,,,0,00000,00000,1012.72,506.4,287,1012.72,56.68,199.98,,20220813
10251490,2,11710,10700,0021,0006,가락2차쌍용아파트,서울특별시 송파구 가락동 21-6번지,서울특별시 송파구 송이로15길 33 (가락동),02000,공동주택(아파트),492,0,6,1,0,519,117104169301,10701,0,00033,00000,61164.76,13040.9,3234.91,46402.21,24.81,355.82,,20250618
10251491,2,11710,10700,0032,0000,현대연립,서울특별시 송파구 가락동 32번지,서울특별시 송파구 송이로17길 34 (가락동),02000,연립주택,36,0,2,2,0,0,117104169302,10701,0,00034,00000,6176.28,0,0,0,0,0,,20220813
10251221,1,11710,10700,0036,0006,,서울특별시 송파구 가락동 36-6번지,서울특별시 송파구 중대로 185 (가락동),03000,근린생활시설,0,0,2,0,0,2,117103123016,10701,0,00185,00000,242.77,332.3,177.53,232.69,53.42,70.02,,20220813
10251492,2,11710,10700,0038,0004,,서울특별시 송파구 가락동 38-4번지,서울특별시 송파구 송이로21길 32-12 (가락동),02000,다세대주택,12,0,2,0,0,0,117104169305,10701,0,00032,00012,650.76,0,0,0,0,0,,20220813
10251493,2,11710,10700,0038,0010,,서울특별시 송파구 가락동 38-10번지,서울특별시 송파구 송이로19길 25 (가락동),02000,다세대주택,12,0,2,0,0,0,117104169303,10701,0,00025,00000,642.72,0,0,0,0,0,,20220813
10251494,2,11710,10700,0039,0002,,서울특별시 송파구 가락동 39-2번지,서울특별시 송파구 송이로21길 32-15 (가락동),02000,다세대주택,12,0,2,0,0,0,117104169305,10701,0,00032,00015,658.74,0,0,0,0,0,,20220813
10251144,2,11710,10700,0039,0005,,서울특별시 송파구 가락동 39-5번지,서울특별시 송파구 송이로17길 24 (가락동),02000,다세대주택,12,0,2,0,0,0,117104169302,10701,0,00024,00000,658.74,0,0,0,0,0,,20220813
10251139,1,11710,10700,0043,0000,석촌중학교,서울특별시 송파구 가락동 43번지,서울특별시 송파구 송이로15길 13 (가락동),10000,교육연구및복지시설,0,0,2,3,0,56,117104169301,10701,0,00013,00000,11042.57,20189.4,3845.87,10764.68,19.04,53.32,,20250717
10251227,1,11710,10700,0043,0001,서울신가초등학교,서울특별시 송파구 가락동 43-1번지,서울특별시 송파구 송이로 75 (가락동),10000,교육연구시설,0,0,3,2,0,55,117103123011,10702,0,00075,00000,11063.99,16825.9,3515.83,11027.99,20.9,65.54,,20241127
10251481,1,11710,10700,0046,0015,,서울특별시 송파구 가락동 46-15번지,서울특별시 송파구 오금로36길 56 (가락동),20000,자동차관련시설,0,0,3,0,0,0,117104169394,10701,0,00056,00000,352.63,635.1,327.03,327.03,51.49,51.49,,20220813
10251244,2,11710,10700,0053,0000,가락3차 쌍용스윗닷홈,서울특별시 송파구 가락동 53번지,서울특별시 송파구 송이로21길 23 (가락동),02000,공동주택,99,0,2,0,0,99,117104169305,10701,0,00023,00000,11834.29,3123.7,879.69,9344.57,28.16,299.15,20050228,20220813
10251145,2,11710,10700,0055,0000,,서울특별시 송파구 가락동 55번지,서울특별시 송파구 송이로19길 8 (가락동),02000,공동주택,160,0,2,3,0,0,117104169303,10701,0,00008,00000,17689.84,0,0,0,0,0,,20220813
10251485,1,11710,10700,0058,0000,국립경찰병원,서울특별시 송파구 가락동 58번지,서울특별시 송파구 송이로 123 (가락동),09000,의료시설| 근린생활시설| 기숙사,0,0,3,1,0,341,117103123011,10702,0,00123,00000,37910.1,23868.4,8718.99,28984.43,36.53,121.43,,20250224
10251518,2,11710,10700,0070,0019,,서울특별시 송파구 가락동 70-19번지,서울특별시 송파구 송이로 88 (가락동),02000,공동주택,443,0,5,0,0,0,117103123011,10702,0,00088,00000,48209.86,0,0,0,0,0,,20220813
10251495,2,11710,10700,0095,0000,가락동부센트레빌,서울특별시 송파구 가락동 95번지,서울특별시 송파구 송파대로32길 33 (가락동),02000,공동주택,264,0,5,4,0,536,117104169335,10701,0,00033,00000,63270.34,13784.7,2651.32,41349.19,19.23,299.96,,20220813
10251496,2,11710,10700,0095,0001,가락금호아파트,서울특별시 송파구 가락동 95-1번지,서울특별시 송파구 송파대로32길 15 (가락동),02000,공동주택(아파트),978,0,9,0,0,0,117104169335,10701,0,00015,00000,105825.028,20624.6,4583.674,0,22.22,397.52,,20250408
10251519,2,11710,10700,0096,0001,,서울특별시 송파구 가락동 96-1번지,서울특별시 송파구 송파대로32길 8 (가락동),02000,공동주택,935,0,8,0,0,0,117104169335,10701,0,00008,00000,80924.646,0,0,0,0,0,,20240611
10251146,2,11710,10700,0102,0000,,서울특별시 송파구 가락동 102번지,서울특별시 송파구 송파대로 220 (가락동),02000,공동주택,256,0,3,2,0,0,117102005011,10705,0,00220,00000,33552.33,0,0,0,0,0,,20220813
10251100531121,1,11710,10700,0106,0000,서울평화초등학교,서울특별시 송파구 가락동 106번지,서울특별시 송파구 송파대로26길 22 (가락동),10000,교육연구시설(초등학교),0,0,2,3,0,67,117104169331,10701,0,00022,00000,6075.4,11643.3,2344.33,5986.6,20.13,51.42,,20250617
1025111,1,11710,10700,0106,0003,가원중학교,서울특별시 송파구 가락동 106-3번지,서울특별시 송파구 중대로10길 40-18 (가락동),10000,교육연구및복지시설,0,0,3,4,0,49,117104169460,10701,0,00040,00018,9921.44,11578.5,3460.16,9773.64,29.88,84.41,,20250819
10251100499563,2,11710,10700,0108,0017,성현리츠빌,서울특별시 송파구 가락동 108-17번지,,,,0,0,0,0,0,0,,,0,00000,00000,0,422.6,0,0,0,0,,20220813
10251497,2,11710,10700,0120,0004,가락우성2차아파트,서울특별시 송파구 가락동 120-4번지,서울특별시 송파구 중대로12길 35 (가락동),02000,공동주택(아파트),162,0,4,1,0,165,117104169461,10701,0,00035,00000,20701.15,3726.8,1195.531,14829.657,32.08,397.92,,20240129
10251238,1,11710,10700,0122,0006,,서울특별시 송파구 가락동 122-6번지,서울특별시 송파구 송이로 148 (가락동),10000,교육연구및복지시설외1,0,0,2,0,0,16,117103123011,10702,0,00148,00000,2305.24,1098.7,502.7,1435.45,45.75,130.65,,20220813
