관리건축물대장PK,시군구코드,법정동코드,번,지,대장구분코드,대지위치,도로명대지위치,건물명,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,대지면적(㎡),공급면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),주용도코드,기타용도,세대수(세대),가구수(가구),지상층수,지하층수,건물_수,호수(호),승용승강기수,비상용승강기수,사용승인일,생성일자
1025115525,11710,10700,0003,0001,1,서울특별시 송파구 가락동 3-1번지,서울특별시 송파구 오금로36길 4-13 (가락동),,117104169394,10701,0,00004,00013,,0,0.0,0,0,512.29,0,0,01000,"근린생활시설,",0,2,4,1,0,0,0,0,19890601,20220813
1025110175,11710,10700,0003,0002,2,서울특별시 송파구 가락동 3-2번지,서울특별시 송파구 오금로36길 4-15 (가락동),,117104169394,10701,0,00004,00015,,213.8,0.0,142.2,66.51,532.57,532.57,249.1,02000,공동주택,8,0,5,0,0,0,0,0,20020706,20220813
1025116437,11710,10700,0003,0003,1,서울특별시 송파구 가락동 3-3번지,서울특별시 송파구 오금로36길 4-17 (가락동),,117104169394,10701,0,00004,00017,,242,0.0,117.68,48.63,757.78,0,237.13,04000,"근린생활시설,",0,1,5,1,0,0,0,0,19911008,20220813
10251100225013,11710,10700,0003,0004,1,서울특별시 송파구 가락동 3-4번지,서울특별시 송파구 오금로36길 4-23 (가락동),서울병원별관,117104169394,10701,0,00004,00023,서울병원별관,570.2,0.0,337.39,59.17,1937.7,1137.08,199.42,09000,의료시설 외1,0,0,5,2,0,0,1,0,20090324,20220813
1025115356,11710,10700,0003,0007,2,서울특별시 송파구 가락동 3-7번지,서울특별시 송파구 양재대로68길 3-32 (가락동),,117104169371,10701,0,00003,00032,,227,0.0,111.98,49.33,436.71,0,143.94,02000,다세대주택,8,0,3,1,0,0,0,0,19910626,20220813
10251100501914,11710,10700,0003,0008,2,서울특별시 송파구 가락동 3-8번지,서울특별시 송파구 오금로34길 4-20 (가락동),미성하르딘,117104169392,10701,0,00004,00020,,244.2,0.0,135.11,55.33,485.2,485.2,198.69,02000,도시형생활주택(단지형다세대),10,0,6,0,0,1,1,0,20170522,20220813
10251100555742,11710,10700,0003,0009,2,서울특별시 송파구 가락동 3-9번지,서울특별시 송파구 오금로34길 4-18 (가락동),금성리치빌,117104169392,10701,0,00004,00018,,231.7,0.0,138.72,59.87,463.38,463.38,199.99,02000,다세대주택(도시형생활주택),7,0,6,0,0,1,1,0,20210706,20220813
102517376,11710,10700,0003,0010,2,서울특별시 송파구 가락동 3-10번지,서울특별시 송파구 오금로34길 4-14 (가락동),,117104169392,10701,0,00004,00014,,222.8,0.0,112.05,50.33,489.53,0,173.13,02000,다세대주택(9세대),9,0,4,1,0,0,0,0,19941209,20220813
10251100190562,11710,10700,0003,0011,2,서울특별시 송파구 가락동 3-11번지,서울특별시 송파구 오금로34길 4-12 (가락동),슈 하우스,117104169392,10701,0,00004,00012,,223.4,0.0,133.44,59.73,408.565,408.565,182.88,02000,공동주택,7,0,5,0,0,0,0,0,20081203,20220813
102519247,11710,10700,0003,0012,2,서울특별시 송파구 가락동 3-12번지,서울특별시 송파구 오금로34길 4-10 (가락동),로드빌,117104169392,10701,0,00004,00010,,241,0.0,144.06,59.77,513.4,513.4,213.02,02000,공동주택,9,0,5,0,0,0,0,0,20020820,20220813
10251100474235,11710,10700,0003,0013,2,서울특별시 송파구 가락동 3-13번지,서울특별시 송파구 오금로34길 4-6 (가락동),엠-하우스,117104169392,10701,0,00004,00006,,214.2,0.0,127.8,59.66,412.97,412.97,192.79,02000,공동주택,13,0,5,0,0,0,0,0,20151130,20220813
102516150,11710,10700,0003,0014,2,서울특별시 송파구 가락동 3-14번지,서울특별시 송파구 오금로34길 4-4 (가락동),,117104169392,10701,0,00004,00004,,215.1,0.0,129.02,59.98,435.86,435.86,202.63,02000,공동주택(다세대주택),9,0,5,0,0,0,0,0,20040702,20220813
1025122224,11710,10700,0003,0015,1,서울특별시 송파구 가락동 3-15번지,서울특별시 송파구 오금로34길 4 (가락동),,117104169392,10701,0,00004,00000,,242.1,0.0,110.16,45.5,329.67,206.55,85.32,01000,단독주택,0,1,2,1,0,0,0,0,19870709,20220813
102513921,11710,10700,0004,0000,1,서울특별시 송파구 가락동 4번지,서울특별시 송파구 오금로34길 6 (가락동),,117104169392,10701,0,00006,00000,,189.5,0.0,94.65,49.95,563.94,0,221.07,03000,"근린생활시설,",0,1,5,1,0,0,0,0,19940225,20220813
1025118959,11710,10700,0004,0001,2,서울특별시 송파구 가락동 4-1번지,서울특별시 송파구 오금로34길 4-3 (가락동),목화5차빌라트,117104169392,10701,0,00004,00003,목화5차빌라트,190.8,0.0,114.28,59.9,448.06,448.06,234.83,02000,공동주택,8,0,5,0,0,0,0,0,20020913,20220813
1025110244,11710,10700,0004,0002,2,서울특별시 송파구 가락동 4-2번지,서울특별시 송파구 오금로34길 4-5 (가락동),,117104169392,10701,0,00004,00005,,189.5,0.0,113.12,59.69,419.66,419.66,221.45,02000,공동주택,8,0,5,0,0,0,0,0,20020924,20220813
1025112738,11710,10700,0004,0003,2,서울특별시 송파구 가락동 4-3번지,서울특별시 송파구 오금로34길 4-7 (가락동),가락빌라,117104169392,10701,0,00004,00007,,189.3,0.0,111.54,58.92,482.88,417.95,220.79,02000,공동주택,9,0,4,1,0,0,0,0,20020325,20220813
10251100530303,11710,10700,0004,0004,2,서울특별시 송파구 가락동 4-4번지,서울특별시 송파구 오금로34길 4-11 (가락동),,117104169392,10701,0,00004,00011,,210.7,0.0,125.93,59.77,418.49,418.49,198.62,02000,"다세대주택, 근린생활시설",13,0,5,0,0,1,1,0,20191119,20220813
1025110791,11710,10700,0004,0005,2,서울특별시 송파구 가락동 4-5번지,서울특별시 송파구 오금로34길 4-13 (가락동),e-haus,117104169392,10701,0,00004,00013,,209.6,0.0,125.06,59.67,467.55,467.55,223.07,02000,공동주택,10,0,5,0,0,0,0,0,20021226,20220813
102518844,11710,10700,0004,0006,2,서울특별시 송파구 가락동 4-6번지,서울특별시 송파구 오금로34길 4-15 (가락동),,117104169392,10701,0,00004,00015,,233.3,0.0,139.03,59.59,545.13,545.13,233.66,02000,공동주택,10,0,5,0,0,0,0,0,20020305,20220813
1025114760,11710,10700,0004,0007,2,서울특별시 송파구 가락동 4-7번지,서울특별시 송파구 오금로34길 4-19 (가락동),,117104169392,10701,0,00004,00019,,209.9,0.0,119.52,56.94,469.03,469.03,223.45,02000,공동주택,8,0,5,0,0,0,0,0,20060426,20220813
10251100227553,11710,10700,0004,0008,2,서울특별시 송파구 가락동 4-8번지,서울특별시 송파구 양재대로68길 3-24 (가락동),,117104169371,10701,0,00003,00024,,218,0.0,130.4,59.82,502.62,502.62,230.56,02000,다세대주택,9,0,6,0,0,0,1,0,20091020,20220813
1025121830,11710,10700,0004,0009,2,서울특별시 송파구 가락동 4-9번지,서울특별시 송파구 양재대로68길 3-22 (가락동),목화빌라,117104169371,10701,0,00003,00022,,244.5,0.0,145.35,59.45,659.42,549.16,224.61,02000,공동주택,10,0,4,1,0,0,0,0,20011010,20220813
102514040,11710,10700,0004,0010,2,서울특별시 송파구 가락동 4-10번지,서울특별시 송파구 오금로34길 8-24 (가락동),,117104169392,10701,0,00008,00024,,0,0.0,0,0,402.48,0,0,02000,다세대주택(8가구),8,0,3,1,0,0,0,0,19901117,20220813
1025122754,11710,10700,0004,0011,2,서울특별시 송파구 가락동 4-11번지,서울특별시 송파구 오금로34길 8-20 (가락동),소망,117104169392,10701,0,00008,00020,,233.6,0.0,139.5,59.71,502.18,502.18,214.97,02000,공동주택,10,0,5,0,0,0,0,0,20030410,20220813
1025116229,11710,10700,0004,0012,2,서울특별시 송파구 가락동 4-12번지,서울특별시 송파구 오금로34길 8-16 (가락동),,117104169392,10701,0,00008,00016,,215.5,0.0,129.28,59.99,424.62,424.62,197.04,02000,공동주택,5,0,4,0,0,0,0,0,20020503,20220813
1025124687,11710,10700,0004,0013,2,서울특별시 송파구 가락동 4-13번지,서울특별시 송파구 오금로34길 8-14 (가락동),,117104169392,10701,0,00008,00014,,214.4,0.0,127.36,59.4,479.72,479.72,223.75,02000,공동주택,12,0,5,0,0,0,0,0,20030113,20220813
1025123854,11710,10700,0004,0014,1,서울특별시 송파구 가락동 4-14번지,서울특별시 송파구 오금로34길 8-12 (가락동),,117104169392,10701,0,00008,00012,,0,0.0,0,0,288.78,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19880727,20220813
102519414,11710,10700,0004,0015,1,서울특별시 송파구 가락동 4-15번지,서울특별시 송파구 오금로34길 8-10 (가락동),,117104169392,10701,0,00008,00010,,0,0.0,0,0,266.88,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19881028,20220813
10251100506001,11710,10700,0004,0016,2,서울특별시 송파구 가락동 4-16번지,서울특별시 송파구 오금로34길 8-6 (가락동),채움하우스,117104169392,10701,0,00008,00006,,218.7,0.0,130.5,59.67,436.98,436.98,199.81,02000,공동주택,11,0,5,0,0,1,1,0,20171019,20220813
1025121075,11710,10700,0004,0018,2,서울특별시 송파구 가락동 4-18번지,서울특별시 송파구 오금로34길 8 (가락동),,117104169392,10701,0,00008,00000,,450.6,0.0,270.1,59.9,1286.71,0,215.5,02000,연립주택,8,0,4,1,0,0,0,0,19941214,20220813
1025118541,11710,10700,0005,0000,1,서울특별시 송파구 가락동 5번지,서울특별시 송파구 오금로34길 10 (가락동),,117104169392,10701,0,00010,00000,,0,0.0,0,0,467.59,0,0,03000,"근린생활시설,",0,1,4,1,0,0,0,0,19890908,20220813
1025111852,11710,10700,0005,0001,2,서울특별시 송파구 가락동 5-1번지,서울특별시 송파구 오금로34길 8-3 (가락동),,117104169392,10701,0,00008,00003,,761.7,0.0,358.4,47.25,1684.8,1075.2,141.6,02000,연립주택,12,0,3,2,0,0,0,0,19891012,20220813
10251100473402,11710,10700,0005,0003,2,서울특별시 송파구 가락동 5-3번지,서울특별시 송파구 오금로34길 8-9 (가락동),현진빌리지,117104169392,10701,0,00008,00009,현진빌리지,399.9,0.0,194.96,48.75,659.17,659.17,164.83,02000,도시형생활주택(단지형다세대),20,0,6,0,0,0,1,0,20151102,20220813
1025116386,11710,10700,0005,0005,1,서울특별시 송파구 가락동 5-5번지,서울특별시 송파구 오금로34길 8-13 (가락동),,117104169392,10701,0,00008,00013,,0,0.0,0,0,249.39,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19901130,20220813
1025123128,11710,10700,0005,0006,1,서울특별시 송파구 가락동 5-6번지,서울특별시 송파구 오금로34길 8-15 (가락동),,117104169392,10701,0,00008,00015,,0,0.0,0,0,249.78,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19880702,20220813
10251100472322,11710,10700,0005,0007,2,서울특별시 송파구 가락동 5-7번지,서울특별시 송파구 오금로34길 8-17 (가락동),더존에이스빌,117104169392,10701,0,00008,00017,더존에이스빌,201.1,0.0,120.6,59.97,401.72,401.72,199.76,02000,다세대주택,7,0,5,0,0,0,0,0,20150910,20220813
10251100231297,11710,10700,0005,0008,2,서울특별시 송파구 가락동 5-8번지,서울특별시 송파구 오금로34길 8-21 (가락동),심스캐슬,117104169392,10701,0,00008,00021,,203.7,0.0,121.91,59.85,434.3,434.3,213.21,02000,공동주택(다세대주택),12,0,6,0,0,0,1,0,20101022,20220813
10251100475122,11710,10700,0005,0009,2,서울특별시 송파구 가락동 5-9번지,서울특별시 송파구 오금로34길 8-23 (가락동),화영하우스,117104169392,10701,0,00008,00023,,245,0.0,138.94,56.71,489.4,489.4,199.76,02000,공동주택,10,0,6,0,0,0,1,0,20151214,20220813
10251100246398,11710,10700,0005,0010,2,서울특별시 송파구 가락동 5-10번지,서울특별시 송파구 양재대로68길 3-10 (가락동),골든빌,117104169371,10701,0,00003,00010,,239.3,0.0,144.02,60.18,702.47,543.31,227.04,02000,공동주택(다세대주택)외 1,11,0,6,1,0,0,1,0,20121220,20220813
102512654,11710,10700,0005,0011,1,서울특별시 송파구 가락동 5-11번지,서울특별시 송파구 오금로34길 12-22 (가락동),,117104169392,10701,0,00012,00022,,0,0.0,0,0,248.05,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19880707,20220813
10251100528382,11710,10700,0005,0013,2,서울특별시 송파구 가락동 5-13번지,서울특별시 송파구 오금로34길 12-16 (가락동),유화쉐르빌,117104169392,10701,0,00012,00016,,223.1,0.0,133.62,59.89,431.39,431.39,193.36,02000,다세대주택,7,0,5,0,0,0,1,0,20190722,20220813
102514813,11710,10700,0005,0014,2,서울특별시 송파구 가락동 5-14번지,서울특별시 송파구 오금로34길 12-14 (가락동),,117104169392,10701,0,00012,00014,,0,0.0,0,0,999.44,0,0,02000,연립주택,8,0,4,1,0,0,0,0,19911211,20220813
102519472,11710,10700,0005,0016,1,서울특별시 송파구 가락동 5-16번지,서울특별시 송파구 오금로34길 12-8 (가락동),,117104169392,10701,0,00012,00008,,0,0.0,0,0,479.6,0,0,03000,"근린생활시설,",0,1,4,1,0,0,0,0,19881027,20220813
1025119869,11710,10700,0005,0019,2,서울특별시 송파구 가락동 5-19번지,서울특별시 송파구 오금로34길 12 (가락동),그린힐 하이츠빌라,117104169392,10701,0,00012,00000,,225.8,0.0,135.42,59.97,604.88,0,208.07,02000,공동주택(다세대),9,0,4,1,0,0,0,0,19971124,20220813
1025114423,11710,10700,0006,0000,1,서울특별시 송파구 가락동 6번지,서울특별시 송파구 오금로34길 12-9 (가락동),,117104169392,10701,0,00012,00009,,243.3,0.0,143.27,58.89,506.84,385.65,158.51,03000,근린생활시설,0,0,3,1,0,0,0,0,19871030,20220813
102515979,11710,10700,0006,0001,2,서울특별시 송파구 가락동 6-1번지,서울특별시 송파구 오금로34길 12-11 (가락동),선경하이빌,117104169392,10701,0,00012,00011,,244,0.0,128.8,52.79,485.86,485.86,199.12,02000,다세대주택,8,0,5,0,0,0,0,0,20070425,20220813
10251100493123,11710,10700,0006,0002,2,서울특별시 송파구 가락동 6-2번지,서울특별시 송파구 오금로34길 12-15 (가락동),,117104169392,10701,0,00012,00015,,198.2,0.0,118.32,59.7,395.19,395.19,199.39,02000,공동주택,9,0,5,0,0,1,1,0,20161107,20220813
1025124865,11710,10700,0006,0003,2,서울특별시 송파구 가락동 6-3번지,서울특별시 송파구 오금로34길 12-19 (가락동),주성드림빌,117104169392,10701,0,00012,00019,주성드림빌,393.6,0.0,204.28,51.9,767.08,767.08,194.89,02000,공동주택,8,0,5,0,0,0,0,0,20060731,20220813
102519798,11710,10700,0006,0005,2,서울특별시 송파구 가락동 6-5번지,서울특별시 송파구 양재대로68길 3-6 (가락동),한두리 빌라,117104169371,10701,0,00003,00006,,250.4,0.0,135.74,54.21,500.14,500.14,199.74,02000,공동주택(다세대주택),8,0,5,0,0,0,0,0,20060601,20220813
1025110160,11710,10700,0006,0006,2,서울특별시 송파구 가락동 6-6번지,서울특별시 송파구 양재대로68길 5 (가락동),가락동 솔레뉴,117104169371,10701,0,00005,00000,가락동 솔레뉴,219,0.0,130.68,59.67,489.67,489.67,223.59,02000,공동주택,8,0,5,0,0,0,0,0,20030225,20220813
1025119580,11710,10700,0006,0007,2,서울특별시 송파구 가락동 6-7번지,서울특별시 송파구 양재대로68길 7 (가락동),,117104169371,10701,0,00007,00000,,196.8,0.0,117.16,59.53,455.3,455.3,231.35,02000,공동주택,7,0,5,0,0,0,0,0,20031223,20220813
1025123348,11710,10700,0006,0008,2,서울특별시 송파구 가락동 6-8번지,서울특별시 송파구 양재대로68길 9 (가락동),정산 파크뷰,117104169371,10701,0,00009,00000,,395.1,0.0,231.26,58.53,1427.59,1121.35,283.81,02000,공동주택,11,0,7,1,0,0,1,0,20041115,20220813
1025110915,11710,10700,0006,0010,2,서울특별시 송파구 가락동 6-10번지,서울특별시 송파구 양재대로68길 11 (가락동),,117104169371,10701,0,00011,00000,,244.2,0.0,117.47,48.1,448.88,0,137.01,02000,다세대주택(7가구),7,0,3,1,0,1,0,0,19920131,20220813
1025115927,11710,10700,0006,0011,2,서울특별시 송파구 가락동 6-11번지,서울특별시 송파구 송이로15길 51 (가락동),임선빌라트,117104169301,10701,0,00051,00000,,255.3,0.0,150.21,58.83,637.98,503.97,197.4,02000,공동주택(다세대),5,0,4,1,0,0,0,0,19980119,20220813
102511484,11710,10700,0007,0000,1,서울특별시 송파구 가락동 7번지,서울특별시 송파구 오금로36길 8 (가락동),,117104169394,10701,0,00008,00000,다동,1914.3,0.0,83.86,0,83.86,83.86,0,04000,제2종근린생활시설,0,0,1,0,0,0,0,0,20050502,20220813
102511483,11710,10700,0007,0000,1,서울특별시 송파구 가락동 7번지,서울특별시 송파구 오금로36길 8 (가락동),,117104169394,10701,0,00008,00000,가동,1010.2,0.0,315.9,31.27,330.3,314.4,31.12,04000,제2종근린생활시설,0,0,1,1,0,0,0,0,19940609,20220813
102517336,11710,10700,0007,0002,1,서울특별시 송파구 가락동 7-2번지,서울특별시 송파구 오금로36길 8 (가락동),,117104169394,10701,0,00008,00000,나동,904.1,0.0,267.88,0,489.6,489.6,0,04000,제2종근린생활시설,0,0,1,1,0,0,0,0,19940608,20220813
10251100240126,11710,10700,0007,0004,2,서울특별시 송파구 가락동 7-4번지,서울특별시 송파구 오금로34길 7 (가락동),,117104169392,10701,0,00007,00000,,228.8,0.0,137.23,59.98,579.38,446.27,195.05,02000,공동주택 외 1,19,0,5,1,0,0,1,0,20120116,20220813
10251100237368,11710,10700,0007,0005,2,서울특별시 송파구 가락동 7-5번지,서울특별시 송파구 오금로34길 9 (가락동),,117104169392,10701,0,00009,00000,,178.6,0.0,106.2,59.46,356.16,356.16,199.42,02000,공동주택(다세대주택),10,0,5,0,0,0,0,0,20110905,20220813
1025118452,11710,10700,0007,0006,1,서울특별시 송파구 가락동 7-6번지,서울특별시 송파구 오금로34길 9-1 (가락동),,117104169392,10701,0,00009,00001,,0,0.0,0,0,187.42,0,0,01000,"근린생활시설,",0,1,2,1,0,0,0,0,19871125,20220813
102518035,11710,10700,0007,0007,1,서울특별시 송파구 가락동 7-7번지,서울특별시 송파구 오금로34길 11 (가락동),,117104169392,10701,0,00011,00000,,0,0.0,0,0,527.65,0,0,01000,"근린생활시설,",0,1,4,1,0,0,0,0,19900620,20220813
1025121313,11710,10700,0007,0008,1,서울특별시 송파구 가락동 7-8번지,서울특별시 송파구 오금로36길 16 (가락동),,117104169394,10701,0,00016,00000,,325.2,0.0,162.44,49.98,1001.46,775.52,238.47,03000,"근린생활시설,",0,1,5,1,0,0,0,0,19881107,20220813
102515278,11710,10700,0007,0009,1,서울특별시 송파구 가락동 7-9번지,서울특별시 송파구 오금로36길 14 (가락동),,117104169394,10701,0,00014,00000,,249.3,0.0,123.54,49.55,597.44,0,185.58,03000,근린생활시설,0,0,4,1,0,0,0,0,19930924,20220813
102516337,11710,10700,0007,0010,1,서울특별시 송파구 가락동 7-10번지,서울특별시 송파구 오금로36길 12 (가락동),,117104169394,10701,0,00012,00000,,232.9,0.0,105.84,45.44,449.7,0,151.35,04000,근린생활시설,0,0,4,1,0,0,0,0,19910618,20220813
102517849,11710,10700,0007,0011,1,서울특별시 송파구 가락동 7-11번지,서울특별시 송파구 오금로36길 10 (가락동),,117104169394,10701,0,00010,00000,,0,0.0,0,0,493.44,0,0,04000,"근린생활시설,",0,1,3,1,0,0,0,0,19880211,20241120
1025120283,11710,10700,0008,0000,2,서울특별시 송파구 가락동 8번지,서울특별시 송파구 오금로 306 (가락동),가락스타클래스,117103123014,10703,0,00306,00000,,2461.4,0.0,1195,48.55,16416.49,10609.62,431.04,02000,공동주택(아파트)외 1,72,0,19,3,0,16,1,2,20071015,20220813
