관리건축물대장PK,관리상위건축물대장PK,대장구분코드,시군구코드,법정동코드,번,지,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,생성일자
1025116256,,1,11710,10300,0093,0004,117104169162,10301,0,00017,00010,20250604
102519466,,1,11710,10300,0093,0007,117104169529,10301,0,00012,00013,20220813
102514523,,1,11710,10300,0094,0000,000000000000,00000,0,00000,00000,20220813
1025123871,,1,11710,10300,0094,0002,117104169529,10301,0,00014,00000,20250716
1025121688,,1,11710,10300,0094,0003,117104169162,10301,0,00019,00001,20250604
1025122123,,1,11710,10300,0094,0004,117104169162,10301,0,00021,00000,20220813
102515621,,1,11710,10300,0094,0005,117104169162,10301,0,00017,00006,20250604
102519896,,1,11710,10300,0094,0006,117104169162,10301,0,00019,00000,20250604
1025119185,,1,11710,10300,0094,0008,117104169529,10301,0,00018,00000,20250604
1025114299,,2,11710,10300,0094,0009,117104169529,10301,0,00016,00000,20220813
1025116669,,1,11710,10300,0094,0011,117104169529,10301,0,00012,00003,20220813
102519388,,1,11710,10300,0094,0012,117104169529,10301,0,00016,00006,20250604
102519460,,2,11710,10300,0094,0015,117104169529,10301,0,00020,00006,20220813
1025113914,,1,11710,10300,0094,0016,117104169162,10301,0,00022,00003,20220813
1025120807,,1,11710,10300,0094,0018,117104169529,10301,0,00022,00000,20220813
1025122204,,1,11710,10300,0094,0020,117104169162,10301,0,00022,00001,20220813
1025123383,,1,11710,10300,0094,0021,117104169529,10301,0,00016,00008,20250604
10251100241566,,2,11710,10300,0094,0022,117104169529,10301,0,00020,00010,20220813
1025122589,,2,11710,10300,0095,0003,117104169529,10301,0,00012,00000,20220813
1025119070,,2,11710,10300,0095,0027,117104169529,10301,0,00012,00001,20220813
102518500,,1,11710,10300,0096,0000,000000000000,00000,0,00000,00000,20220813
102518691,,1,11710,10300,0097,0000,000000000000,00000,0,00000,00000,20220813
102517218,,1,11710,10300,0098,0001,000000000000,00000,0,00000,00000,20220813
1025119835,,1,11710,10300,0101,0022,000000000000,00000,0,00000,00000,20220813
102513586,,2,11710,10300,0121,0010,117103123020,10302,0,00474,00000,20220813
10251100460446,,2,11710,10300,0121,0011,117104169149,10301,0,00011,00000,20220813
1025115756,,1,11710,10300,0121,0021,117103123020,10302,0,00476,00000,20220813
102518004,,2,11710,10300,0121,0037,117104169149,10301,0,00013,00000,20220813
1025120360,,1,11710,10300,0123,0001,117104169528,10301,0,00008,00000,20220813
1025117183,,1,11710,10300,0123,0012,117104169528,10301,0,00006,00000,20250604
102516769,,1,11710,10300,0123,0019,117104169163,10301,0,00011,00016,20220813
1025112546,,1,11710,10300,0123,0020,117104169163,10301,0,00011,00014,20250604
102514279,,1,11710,10300,0123,0021,117104169163,10301,0,00011,00012,20250604
1025117809,,1,11710,10300,0123,0023,117104169163,10301,0,00011,00006,20220813
102517786,,1,11710,10300,0123,0026,117104169163,10301,0,00011,00015,20250604
1025115171,,1,11710,10300,0123,0027,117104169163,10301,0,00011,00013,20250604
1025115885,,1,11710,10300,0123,0028,117104169163,10301,0,00011,00011,20250604
1025113479,,1,11710,10300,0123,0029,117104169163,10301,0,00011,00007,20250604
102516816,,1,11710,10300,0123,0030,117104169163,10301,0,00011,00005,20250604
102517554,,1,11710,10300,0123,0031,117104169163,10301,0,00011,00003,20250604
1025119810,,1,11710,10300,0123,0032,117104169163,10301,0,00011,00000,20220813
1025124676,,1,11710,10300,0123,0034,117104169163,10301,0,00009,00000,20220813
1025112675,,1,11710,10300,0123,0035,117104169149,10301,0,00002,00000,20220813
10251100475082,,2,11710,10300,0123,0036,117104169149,10301,0,00004,00000,20220813
1025123355,,1,11710,10300,0123,0039,117104169149,10301,0,00006,00001,20250604
102517880,,1,11710,10300,0123,0040,117104169149,10301,0,00008,00000,20220813
1025122827,,1,11710,10300,0123,0041,117104169149,10301,0,00008,00001,20220813
102516843,,1,11710,10300,0123,0042,117104169149,10301,0,00010,00000,20250604
1025114005,,1,11710,10300,0124,0005,117104169163,10301,0,00002,00000,20220813
10251100454106,,2,11710,10300,0124,0006,117104169501,10301,0,00046,00000,20220813
1025116001,,1,11710,10300,0124,0008,117104169501,10301,0,00042,00000,20220813
1025110538,,1,11710,10300,0124,0009,117104169501,10301,0,00040,00000,20231124
102515447,,1,11710,10300,0124,0010,117104169163,10301,0,00006,00020,20220813
102519825,,1,11710,10300,0124,0011,117104169163,10301,0,00006,00016,20220813
1025119917,,2,11710,10300,0126,0008,117104169158,10301,0,00005,00000,20220813
1025110848,,2,11710,10300,0126,0009,117104169158,10301,0,00007,00000,20220813
1025120943,,1,11710,10300,0126,0017,117104169157,10301,0,00001,00000,20241127
102517258,,1,11710,10300,0126,0019,117104169158,10301,0,00006,00000,20220813
102515629,,1,11710,10300,0126,0022,117104169157,10301,0,00007,00000,20220813
10251100180834,,2,11710,10300,0126,0023,117104169157,10301,0,00007,00001,20220813
102511934,10251330,1,11710,10300,0126,0025,117104169157,10301,0,00009,00004,20220813
102511933,10251330,1,11710,10300,0126,0025,117104169157,10301,0,00009,00004,20220813
1025123347,,1,11710,10300,0126,0028,117104169160,10301,0,00012,00002,20220813
1025112070,,1,11710,10300,0126,0029,117104169160,10301,0,00009,00001,20250604
102513679,,2,11710,10300,0126,0031,117104169158,10301,0,00013,00000,20220813
1025114513,,1,11710,10300,0126,0050,117104169158,10301,0,00010,00000,20250604
1025117632,,1,11710,10300,0126,0052,117104169158,10301,0,00012,00001,20250604
1025117084,,1,11710,10300,0126,0053,117104169160,10301,0,00011,00001,20250604
1025112019,,1,11710,10300,0126,0060,117104169158,10301,0,00015,00003,20250604
1025117753,,1,11710,10300,0126,0061,117104169160,10301,0,00016,00000,20250604
1025120060,,1,11710,10300,0126,0062,117104169163,10301,0,00008,00000,20220813
102515498,,1,11710,10300,0126,0063,117104169501,10301,0,00036,00000,20220813
1025119588,,1,11710,10300,0126,0064,117104169163,10301,0,00012,00000,20220813
1025114999,,2,11710,10300,0126,0065,117104169157,10301,0,00011,00001,20220813
1025115516,,1,11710,10300,0126,0066,117104169158,10301,0,00014,00000,20250604
102518846,,1,11710,10300,0126,0070,117104169157,10301,0,00013,00000,20250604
1025115674,,1,11710,10300,0126,0083,117104169160,10301,0,00014,00000,20220813
102516584,,1,11710,10300,0126,0084,117104169160,10301,0,00014,00001,20250604
1025113363,,1,11710,10300,0126,0086,117104169158,10301,0,00015,00001,20250604
102515307,,1,11710,10300,0126,0087,117104169160,10301,0,00018,00000,20250604
1025121687,,1,11710,10300,0126,0089,117104169157,10301,0,00009,00003,20250604
102519462,,1,11710,10300,0126,0090,117104169158,10301,0,00012,00000,20250604
102515194,,1,11710,10300,0126,0097,117104169158,10301,0,00016,00004,20250604
102517247,,1,11710,10300,0126,0098,117104169158,10301,0,00016,00000,20220813
1025121742,,1,11710,10300,0126,0100,117104169158,10301,0,00018,00004,20250604
102519670,,1,11710,10300,0126,0109,117104169163,10301,0,00010,00000,20220813
1025123760,,1,11710,10300,0126,0115,117104169160,10301,0,00022,00000,20250604
1025111652,,1,11710,10300,0126,0117,117104169160,10301,0,00024,00000,20220813
102516128,,1,11710,10300,0126,0119,117104169158,10301,0,00020,00000,20220813
1025120618,,1,11710,10300,0126,0120,117104169158,10301,0,00015,00004,20250604
102516256,,1,11710,10300,0126,0122,117104169157,10301,0,00011,00000,20250604
1025120630,,1,11710,10300,0126,0124,117104169501,10301,0,00026,00000,20231215
1025121553,,1,11710,10300,0126,0128,117104169157,10301,0,00003,00000,20220813
1025121362,,1,11710,10300,0126,0133,117104169158,10301,0,00004,00004,20250604
1025111768,,1,11710,10300,0126,0142,117104169501,10301,0,00028,00003,20220813
1025111882,,1,11710,10300,0126,0152,117104169158,10301,0,00017,00003,20220813
1025113799,,1,11710,10300,0126,0153,117104169160,10301,0,00018,00001,20250604
1025113698,,1,11710,10300,0126,0179,117104169163,10301,0,00006,00003,20220813
102519773,,1,11710,10300,0126,0180,117104169163,10301,0,00006,00007,20220813
1025122246,,1,11710,10300,0126,0182,117104169163,10301,0,00006,00011,20220813
1025114552,,1,11710,10300,0126,0184,117104169157,10301,0,00010,00000,20220813
102515809,,2,11710,10300,0126,0185,117104169157,10301,0,00008,00000,20220813
1025121365,,2,11710,10300,0126,0195,117104169157,10301,0,00011,00002,20220813
1025111068,,1,11710,10300,0127,0000,000000000000,00000,0,00000,00000,20220813
1025121420,,1,11710,10300,0129,0002,000000000000,00000,0,00000,00000,20220813
1025124225,,1,11710,10300,0129,0008,117104169160,10301,0,00003,00002,20220813
1025117476,,1,11710,10300,0130,0003,117104169163,10301,0,00014,00000,20220813
102513775,,1,11710,10300,0130,0009,117104169163,10301,0,00026,00000,20220813
1025114799,,1,11710,10300,0130,0011,117104169142,10301,0,00002,00000,20250604
102515748,,1,11710,10300,0130,0022,117104169142,10301,0,00006,00000,20250604
1025117777,,1,11710,10300,0130,0029,117104169163,10301,0,00016,00000,20220813
1025119315,,1,11710,10300,0131,0019,117104169161,10301,0,00004,00000,20250604
1025116508,,1,11710,10300,0131,0022,117104169161,10301,0,00003,00004,20250604
1025124238,,1,11710,10300,0131,0025,117104169161,10301,0,00007,00003,20250604
102518479,,1,11710,10300,0131,0028,117104169161,10301,0,00007,00004,20250604
1025120728,,1,11710,10300,0131,0033,117104169161,10301,0,00009,00003,20250604
1025123629,,1,11710,10300,0131,0034,117104169141,10301,0,00012,00001,20250604
102516846,,1,11710,10300,0131,0035,117104169161,10301,0,00009,00006,20250604
102517659,,1,11710,10300,0131,0044,117104169161,10301,0,00004,00001,20250604
1025113722,,1,11710,10300,0131,0045,117104169141,10301,0,00014,00000,20250604
102516290,,1,11710,10300,0131,0048,117104169161,10301,0,00011,00000,20220813
1025111452,,1,11710,10300,0131,0053,117104169161,10301,0,00013,00000,20250604
102514437,,1,11710,10300,0131,0058,117104169141,10301,0,00015,00001,20250604
1025119783,,1,11710,10300,0131,0062,117104169161,10301,0,00015,00001,20250604
1025110656,,1,11710,10300,0131,0063,117104169161,10301,0,00015,00000,20220813
1025117881,,1,11710,10300,0131,0076,117104169161,10301,0,00012,00001,20250604
1025113048,,1,11710,10300,0131,0077,117104169161,10301,0,00012,00002,20250604
1025120980,,1,11710,10300,0131,0079,117104169161,10301,0,00014,00001,20220813
1025112226,,1,11710,10300,0131,0081,117104169161,10301,0,00016,00001,20250604
102516728,,1,11710,10300,0132,0000,000000000000,00000,0,00000,00000,20220813
1025111977,,1,11710,10300,0132,0005,117104169141,10301,0,00005,00001,20220813
1025123309,,1,11710,10300,0132,0012,117104169141,10301,0,00009,00000,20250604
1025113135,,1,11710,10300,0133,0007,117104169142,10301,0,00012,00003,20250604
1025112350,,1,11710,10300,0133,0012,117104169142,10301,0,00016,00001,20220813
1025111139,,1,11710,10300,0133,0016,117104169142,10301,0,00018,00000,20220813
1025122264,,1,11710,10300,0133,0017,117104169142,10301,0,00018,00003,20250604
102517736,,1,11710,10300,0133,0021,117104169142,10301,0,00016,00000,20250604
1025124645,,2,11710,10300,0133,0024,117104169142,10301,0,00012,00000,20220813
1025112338,,1,11710,10300,0136,0000,000000000000,00000,0,00000,00000,20220813
1025116547,,2,11710,10300,0137,0004,117104169142,10301,0,00027,00000,20220813
1025121724,,1,11710,10300,0137,0009,117104169142,10301,0,00025,00000,20220813
1025119786,,2,11710,10300,0137,0010,117104169142,10301,0,00025,00001,20220813
1025111566,,2,11710,10300,0137,0017,117104169511,10301,0,00030,00000,20220813
1025116876,,1,11710,10300,0138,0001,117104169511,10301,0,00026,00012,20250604
1025117516,,1,11710,10300,0138,0008,117104169511,10301,0,00026,00004,20220813
1025118386,,1,11710,10300,0138,0009,117104169511,10301,0,00026,00000,20240528
1025117427,,1,11710,10300,0138,0015,117104169511,10301,0,00028,00000,20220813
1025121287,,2,11710,10300,0139,0001,117104169142,10301,0,00017,00001,20220813
102519096,,1,11710,10300,0139,0002,117104169142,10301,0,00019,00007,20220813
1025110619,,2,11710,10300,0139,0012,117104169142,10301,0,00022,00001,20220813
102515034,,1,11710,10300,0139,0016,117104169142,10301,0,00019,00012,20250604
1025118600,,1,11710,10300,0140,0002,117104169142,10301,0,00009,00000,20250604
102519839,,1,11710,10300,0140,0007,117104169144,10301,0,00012,00001,20250604
102518607,,1,11710,10300,0140,0009,117104169142,10301,0,00009,00006,20250604
1025110102,,1,11710,10300,0140,0010,117104169142,10301,0,00009,00004,20220813
102518999,,1,11710,10300,0140,0012,117104169142,10301,0,00011,00001,20220813
1025121416,,1,11710,10300,0140,0013,117104169144,10301,0,00018,00000,20220813
1025111196,,1,11710,10300,0140,0014,117104169144,10301,0,00016,00001,20220813
1025123704,,2,11710,10300,0140,0022,117104169142,10301,0,00015,00000,20220813
102515643,,2,11710,10300,0140,0024,117104169512,10301,0,00027,00000,20220813
1025115859,,1,11710,10300,0140,0026,117104169142,10301,0,00015,00001,20250604
1025115816,,1,11710,10300,0140,0029,117104169512,10301,0,00023,00004,20220813
1025118733,,1,11710,10300,0140,0030,117104169512,10301,0,00023,00008,20250604
1025115314,,1,11710,10300,0140,0038,117104169512,10301,0,00026,00000,20220813
1025118865,,1,11710,10300,0141,0005,117104169142,10301,0,00007,00000,20220813
1025120298,,1,11710,10300,0141,0019,117104169144,10301,0,00006,00000,20250604
102517024,,1,11710,10300,0141,0022,117104169144,10301,0,00006,00003,20220813
102515845,,1,11710,10300,0141,0026,117104169144,10301,0,00008,00004,20220813
1025117789,,1,11710,10300,0141,0027,117104169144,10301,0,00008,00003,20220813
1025117086,,1,11710,10300,0141,0028,117104169144,10301,0,00008,00001,20250604
1025115552,,1,11710,10300,0141,0029,117104169144,10301,0,00010,00000,20250604
1025122632,,1,11710,10300,0141,0030,117104169144,10301,0,00010,00004,20220813
102514961,,1,11710,10300,0141,0031,117104169144,10301,0,00010,00006,20250604
102514049,,1,11710,10300,0141,0032,117104169144,10301,0,00010,00005,20220813
102513996,,1,11710,10300,0141,0034,117104169144,10301,0,00010,00003,20250604
102518898,,1,11710,10300,0141,0035,117104169144,10301,0,00010,00001,20220813
102518915,,1,11710,10300,0141,0039,117104169142,10301,0,00003,00000,20250604
1025115668,,1,11710,10300,0141,0050,117104169142,10301,0,00005,00004,20220813
102514134,,1,11710,10300,0142,0001,117104169163,10301,0,00034,00000,20220813
1025119734,,2,11710,10300,0142,0002,117104169146,10301,0,00019,00001,20220813
1025111710,,1,11710,10300,0142,0005,117104169163,10301,0,00036,00000,20220813
1025114617,,1,11710,10300,0142,0006,117104169163,10301,0,00036,00001,20220813
1025121886,,1,11710,10300,0142,0007,117104169163,10301,0,00036,00002,20220813
102519653,,1,11710,10300,0142,0008,117104169146,10301,0,00001,00000,20220813
1025115128,,1,11710,10300,0142,0013,117104169146,10301,0,00006,00000,20220813
102519056,,2,11710,10300,0142,0014,117104169146,10301,0,00003,00001,20220813
102519385,,1,11710,10300,0142,0016,117104169146,10301,0,00003,00015,20250604
1025115145,,1,11710,10300,0142,0019,117104169144,10301,0,00005,00001,20250604
1025112822,,1,11710,10300,0142,0021,117104169144,10301,0,00007,00001,20250625
1025118096,,1,11710,10300,0142,0025,117104169146,10301,0,00010,00001,20220813
1025118201,,1,11710,10300,0142,0026,117104169146,10301,0,00009,00000,20250604
10251100512241,,1,11710,10300,0142,0028,117104169146,10301,0,00011,00000,20220813
1025110582,,1,11710,10300,0142,0029,117104169146,10301,0,00010,00003,20220813
1025114291,,1,11710,10300,0142,0034,117104169512,10301,0,00018,00000,20220813
1025124547,,1,11710,10300,0142,0038,117104169512,10301,0,00020,00000,20220813
1025122275,,1,11710,10300,0142,0042,117104169146,10301,0,00005,00000,20250604
1025115076,,1,11710,10300,0142,0045,117104169146,10301,0,00017,00001,20250604
1025122478,,1,11710,10300,0142,0046,117104169146,10301,0,00019,00000,20220813
10251100231613,,2,11710,10300,0142,0049,117104169146,10301,0,00023,00000,20220813
102513570,,1,11710,10300,0142,0051,117104169163,10301,0,00038,00000,20220813
1025122250,,1,11710,10300,0142,0052,117104169146,10301,0,00003,00007,20220813
102515222,,1,11710,10300,0142,0056,117104169146,10301,0,00005,00001,20250604
102517973,,1,11710,10300,0142,0057,117104169144,10301,0,00007,00000,20220813
1025117873,,1,11710,10300,0142,0059,117104169146,10301,0,00009,00001,20220813
1025115348,,1,11710,10300,0142,0063,117104169146,10301,0,00012,00000,20220813
1025120595,,1,11710,10300,0142,0064,117104169146,10301,0,00003,00017,20220813
1025111767,,1,11710,10300,0142,0065,117104169146,10301,0,00017,00002,20250604
1025117685,,1,11710,10300,0142,0068,117104169511,10301,0,00022,00000,20220813
1025114236,,1,11710,10300,0142,0071,117104169146,10301,0,00007,00003,20250604
1025120500,,2,11710,10300,0142,0072,117104169146,10301,0,00007,00001,20220813
1025123624,,1,11710,10300,0142,0078,117104169146,10301,0,00022,00001,20220813
1025119282,,1,11710,10300,0142,0079,117104169146,10301,0,00024,00000,20220813
102516411,,1,11710,10300,0142,0083,117104169146,10301,0,00022,00000,20250604
1025117886,,1,11710,10300,0142,0094,117104169512,10301,0,00019,00000,20220813
1025115425,,1,11710,10300,0142,0098,117104169146,10301,0,00020,00000,20250604
102515610,,1,11710,10300,0142,0099,117104169146,10301,0,00018,00003,20220813
1025114101,,1,11710,10300,0142,0102,117104169146,10301,0,00018,00006,20220813
1025113054,,1,11710,10300,0142,0103,117104169146,10301,0,00018,00005,20250604
1025119599,,2,11710,10300,0142,0112,117104169146,10301,0,00017,00000,20220813
10251100231622,,2,11710,10300,0142,0117,117104169146,10301,0,00025,00000,20220813
10251100231585,,2,11710,10300,0142,0118,117104169146,10301,0,00027,00000,20220813
1025119030,,1,11710,10300,0144,0001,117104169163,10301,0,00040,00000,20220813
1025114670,,1,11710,10300,0144,0002,117104169148,10301,0,00005,00000,20250604
1025121022,,1,11710,10300,0144,0004,117104169148,10301,0,00001,00000,20220813
